uuid,name,description
0f859ba0-e73d-4eb0-9b0f-65edddc01300,Red Box Expansion,"A combination of the First, Second, and Third Expansions.
Released November 21, 2016. Icon: A red diamond."

uuid,edition,version,description,author,releaseDate,column
b39b771d-b43b-4318-8b69-4f0944bf67ca,,v1.0,,,0,0
116c4be5-c49d-4403-99ad-a6dda43d9e08,,v1.1,,,0,1
d570fdb8-4f6c-44f4-b081-0f7b787647fa,,v1.2,,,0,2
fd144f70-7d57-4bfd-9291-3689ddb88eb9,,v1.3,,,0,3
4f88bca1-f68c-4062-a81a-9f7b7edfa059,,v1.4,,,0,4

uuid,suite,text,draw,pick,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
4a9c5028-2af9-4463-8c89-343f75dd21d5,Response,Taking a man's eyes and balls out and putting his eyes where his balls go and then his balls in the eye holes.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
a40a2fe5-4fd5-48e2-813e-dfb7cf0765b8,Response,That ass.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
6822fba4-6a6e-4426-b938-695139a3c0a8,Response,The baby that ruined my pussy.,0,0,,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
663a84f2-059c-44af-9211-ce4db0434188,Response,The black Power Ranger.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,
e0bccc0a-6ea5-4659-a24c-cb589fe08011,Response,The boners of the elderly.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
49d7bcd4-a9e2-4710-a303-39a471cddb16,Response,The Dakota Access Pipeline.,0,0,,,,,4f88bca1-f68c-4062-a81a-9f7b7edfa059
ac8640b1-b9fa-4769-86fe-1eb193884113,Response,The day the birds attacked.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
d7b6daca-9c28-419b-a48a-483b4ade6766,Response,The economy.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
73e93cd9-99b3-4114-8eb5-74b4ed29b310,Response,The entire Internet.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
0dcf2e62-e9b5-4b28-ac58-c1b19ffd632c,Response,The flute.,0,0,,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
7ade6bcd-6979-426e-8b35-3e4945594926,Response,The four arms of Vishnu.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,,,,
19f6f576-c698-4a5f-861b-ff6413f7161c,Response,The Gulags.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,,,,
f022b8a4-28de-4bb6-842d-0a82973616f0,Response,The Harlem Globetrotters.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
ad66037d-9bab-4c14-b942-35e4c511fa94,Response,The harsh light of day.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
4784996f-847b-4c0f-bdfc-90605daa751b,Response,The hiccups.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
b7a2a3d4-b83f-4f34-9806-697ce826fd85,Response,The hose.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
0719eedf-b68b-4cc0-b4c1-c88e1b189ab3,Response,The human body.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
b52865fd-2723-453d-b810-3d937c728043,Response,The Land of Chocolate.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,,,,
56a0f619-fa3b-48af-a22b-e9f2c69f6c7c,Response,The lingering scent of gardenias.,0,0,,,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
ffbf713d-61dc-4ad8-9ac3-a30c5c0e67b8,Response,The mere concept of Applebee's®.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
ccfc4da9-006f-4e7c-b5d7-6583dc4d4d5c,Response,The milk that comes out of a person.,0,0,,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
d4f3fc35-400e-472f-9302-b99d991d8d87,Response,The mixing of the races.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
fe0df343-0edb-4d5b-b016-a4c8351d4a45,Response,"The moist, demanding chasm of his mouth.",0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
d132e1bf-cb15-4e1a-88a5-764a91c02dbc,Response,The new Radiohead album.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,
a167c9ed-a017-4087-a0c5-ef5405f81360,Response,The ooze.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,,,,
a405cc62-3947-44a9-9ee4-04ed454eea33,Response,The people of Florida.,0,0,,,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
376f856a-a7bc-48af-ba95-9e23d98534f5,Response,"The primal, ball-slapping sex your parents are having right now.",0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
c3f2f0d2-0e4f-44f4-a436-12c7159649eb,Response,The prunes I've been saving for you in my armpits.,0,0,,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
5552a130-3df3-431b-be5d-1e1b9616ed65,Response,The Quesadilla Explosion Salad™ from Chili’s.®,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
67df50e7-df6c-486a-b747-f62e770640f7,Response,The shambling corpse of Larry King.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,,,
24d40f45-73ae-492f-9ede-473e21527bd5,Response,The systematic destruction of an entire people and their way of life.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
1db9fe7e-2910-4968-b47e-98a50a139795,Response,The thin veneer of situational causality that underlies porn.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,,,,
bfd00551-71af-4963-834b-3ae459374d74,Response,The total collapse of the global financial system.,0,0,,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
f270130a-cfa8-4bb4-b360-d4ef37dac6b8,Response,The way white people is.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
7ff9e974-7e93-47f1-965a-4dd6a6eb7f84,Response,The worst pain imaginable. Times two!,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,,,,
2732b016-f0bb-4016-be57-a799a03254ec,Response,Three months in the hole.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,,,,
0b7d5e97-bcc7-4cbb-ade8-e3ce7f322d6f,Response,Tiny nipples.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
90c8e877-da18-4766-99e6-06c6f9cf5d8e,Response,Tongue.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
281b047c-d2a7-4d8c-88e6-a08bf0130176,Response,Tripping balls.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
eb141d59-11a4-4c66-ba49-79c0de23ac43,Response,"Unlimited soup, salad, and breadsticks.",0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
c15e1392-6ff2-4023-914d-d100785d5326,Response,Velcro™.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
4a2fc76d-bac3-4434-a308-18ac2d1d293a,Response,Vietnam flashbacks.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
058a6b50-300c-4f7d-ad23-8440dc0831d8,Response,Vomiting mid-blowjob.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
c523a751-977b-4a02-9cf1-948aff2d136e,Response,Walking in on Dad peeing into Mom's mouth.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
6c2c1b8d-bc09-4677-b96e-2118b9450293,Response,"Warm, velvety muppet sex.",0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
3b4abe7c-5f99-4fe2-a17d-e23c1fac9f77,Response,Weapons-grade plutonium.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,
17e1afd1-5a87-44af-bf8a-25c2ce591d96,Response,Wearing an octopus for a hat.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
9122f77d-abb3-4d59-a476-afb77ddaee54,Response,Wearing sweatpants to showcase the penis.,0,0,,,,,4f88bca1-f68c-4062-a81a-9f7b7edfa059
ffe7d6b7-305c-4193-9da6-9a1e6022924c,Response,Wet butt.,0,0,,,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
a37c787a-1ded-4183-9484-08e9408d2d6f,Response,Whining like a little bitch.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
eab8d07f-76ea-415e-bd63-3e4b84503ca0,Response,Whipping a disobedient slave.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,,,,
c3b93836-b09e-4e42-aa0d-32c99e784174,Response,White power.,0,0,,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
bb793029-d658-408b-bd56-bc82fa104dbb,Response,Winning first place at the Tallahassee Pig Fucking Tournament.,0,0,,,,,4f88bca1-f68c-4062-a81a-9f7b7edfa059
7ae68bc1-5ffd-402d-ab0a-4d8992d8faeb,Response,"Words, words, words.",0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,
26c78215-e4e0-4bbe-9095-ce1daac1ee41,Response,Yodeling into a pregnant woman’s vagina.,0,0,,,,,4f88bca1-f68c-4062-a81a-9f7b7edfa059
4ee5485a-8ec9-4f6e-84a9-3cb405c895da,Response,"Your dad, who says “hi.”",0,0,,,,,4f88bca1-f68c-4062-a81a-9f7b7edfa059
ea691f5d-a0d0-43b5-b5df-5bc1f7957bc1,Response,Zeus's sexual appetites.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,,,,
9d0db5ed-295f-4951-b990-5e22c24e099a,Response,The police.,0,0,,,,,
