uuid,name,description
1203b14b-0d08-4958-b40e-9c43b60fce08,Red Box Expansion,"A combination of the First, Second, and Third Expansions.
Released November 21, 2016. Icon: A red diamond."

uuid,edition,version,description,author,releaseDate,column
b86f3ab6-1a01-4338-986a-e7aae4c6f460,,v1.0,,,0,0
e76bbcef-c125-4557-901c-78e0ad64dfe2,,v1.1,,,0,1
4a77719b-f6ec-44c3-9f59-90442fe823d3,,v1.2,,,0,2
12992326-a6c3-45b8-b87f-c9ac85e0a464,,v1.3,,,0,3
3c5b35c0-3354-4712-b391-058b3e804d1d,,v1.4,,,0,4

uuid,suite,text,draw,pick,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
59e30586-e533-4ec0-9569-211effaca540,Response,The day the birds attacked.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
c5dd8425-e1a5-4e01-b0c3-de55948bec91,Response,The economy.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
3cc1e715-2fde-4125-99b7-a4ad31a3edd1,Response,The entire Internet.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
e3dae3ab-4451-4f01-bc96-cc228b18c42e,Response,The flute.,0,0,,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
52be10ee-020d-4ac4-a529-1503bbe610f5,Response,The four arms of Vishnu.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,,,,
54a5e1c3-d02c-468a-ad92-f5413ab44fc5,Response,The Gulags.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,,,,
9b49300f-f1fd-420f-98f8-a9c55ed1be18,Response,The Harlem Globetrotters.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
90bab461-1435-43c9-925b-447bad01cd9a,Response,The harsh light of day.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
1911892e-3c34-4a77-add5-63a3c297d96a,Response,The hiccups.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
63abd2b5-5cb3-4f6b-8cb9-6ed65c7ee9bc,Response,The hose.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
4dabb037-4938-4682-a414-2629e4a848ef,Response,The human body.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
618c066c-119b-4138-8719-36051b46a803,Response,The Land of Chocolate.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,,,,
c8744daa-c3a4-4f66-9e8a-f04c02455725,Response,The lingering scent of gardenias.,0,0,,,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
bdc58390-2a44-44b7-b32e-96ee62d79065,Response,The mere concept of Applebee's®.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
17bee827-761d-4b30-b537-501f22528953,Response,The milk that comes out of a person.,0,0,,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
a7a076a4-6e4d-43bd-a539-84339561f6d6,Response,The mixing of the races.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
cc035a71-1f7a-4721-a34f-021171a92883,Response,"The moist, demanding chasm of his mouth.",0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
ac9307a5-f322-48e5-a08a-1aaf440c29bc,Response,The new Radiohead album.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,
0628f95b-8740-4c04-a51b-16107a949a33,Response,The ooze.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,,,,
92a958e9-1ac2-4a70-8fdc-05cf423e741f,Response,The people of Florida.,0,0,,,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
eaa5803d-fac4-45ff-bff5-2aecc45ca130,Response,"The primal, ball-slapping sex your parents are having right now.",0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
401e1eb4-050d-4c56-90c1-3da71429c986,Response,The prunes I've been saving for you in my armpits.,0,0,,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
2f19fe08-a444-4175-b98a-a72b2b07fa8a,Response,The Quesadilla Explosion Salad™ from Chili’s.®,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
df2a733b-0cb3-4bcd-8b14-6d894d02c04e,Response,The shambling corpse of Larry King.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,,,
89d76758-ddeb-4684-8bc6-cc8e061c9545,Response,The systematic destruction of an entire people and their way of life.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
77e7aadc-1f23-4bf2-962e-1e466f4cfba7,Response,The thin veneer of situational causality that underlies porn.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,,,,
0d217077-66b1-4428-9b17-e05669ea953c,Response,The total collapse of the global financial system.,0,0,,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
a5b8631f-e8fe-4c72-8b6a-bf18de41fa71,Response,The way white people is.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
58b65522-63c5-45df-9f05-d34320adb211,Response,The worst pain imaginable. Times two!,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,,,,
3d6a2de1-f972-484d-9935-7e4a4085d6d0,Response,Three months in the hole.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,,,,
a542b50f-57b3-4fcd-bff5-9a62ec882ff3,Response,Tiny nipples.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
b68f44bd-31ea-4121-8a98-e5e5312a10e6,Response,Tongue.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
56a8d56e-1a4f-4e4e-af67-ff173db1529a,Response,Tripping balls.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
e39c6411-9377-48c8-98a0-7498bbc6dd7a,Response,"Unlimited soup, salad, and breadsticks.",0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
606eb10a-f9ee-4595-8207-24427e12c535,Response,Velcro™.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
30bae80e-948c-4a6d-9de5-4d0a1d48b74c,Response,Vietnam flashbacks.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
3eaaea90-c414-42a8-9c51-70096b52907e,Response,Vomiting mid-blowjob.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
cb930215-6a5f-4e0b-aac5-fa63c7b20116,Response,Walking in on Dad peeing into Mom's mouth.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
5b6205b5-64d2-4d2d-a784-c85407c65101,Response,"Warm, velvety muppet sex.",0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
6e2f9ab7-d88a-44f7-ae5d-872474977ec5,Response,Weapons-grade plutonium.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,
6d27b44f-8698-4368-888b-7b601b80e9d6,Response,Wearing an octopus for a hat.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
6e62aa87-d334-4b7f-ab76-e08290b9c061,Response,Wearing sweatpants to showcase the penis.,0,0,,,,,3c5b35c0-3354-4712-b391-058b3e804d1d
620f765e-4fff-4335-aa6d-3196b560d388,Response,Wet butt.,0,0,,,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
8c345b33-6e87-4868-a39a-053ef5cc070a,Response,Whining like a little bitch.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
7b822e00-6683-4e33-ba12-dd27b56cc75a,Response,Whipping a disobedient slave.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,,,,
e7c80d78-fbc5-425a-91c6-3f96f9252baa,Response,White power.,0,0,,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
3f872f1c-d2b6-4695-bd1c-cfc145258b6a,Response,Winning first place at the Tallahassee Pig Fucking Tournament.,0,0,,,,,3c5b35c0-3354-4712-b391-058b3e804d1d
14098c3d-2afe-407d-ae32-5f02a018060f,Response,"Words, words, words.",0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,
ee67f463-fd8b-44ef-8a90-902f09cf1112,Response,Yodeling into a pregnant woman’s vagina.,0,0,,,,,3c5b35c0-3354-4712-b391-058b3e804d1d
29e236e6-b172-4159-b008-b7fa6cd4f6a0,Response,"Your dad, who says “hi.”",0,0,,,,,3c5b35c0-3354-4712-b391-058b3e804d1d
7e736c9e-609e-4807-823b-53e0c6785bfe,Response,Zeus's sexual appetites.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,,,,
112c525e-972f-4ebc-b6ac-2934052a8487,Response,The police.,0,0,,,,,
