uuid,name,description
d60747fd-56b8-48cb-aebd-83f82d29e0b7,Red Box Expansion,"A combination of the First, Second, and Third Expansions.
Released November 21, 2016. Icon: A red diamond."

uuid,edition,version,description,author,releaseDate,column
7cad454e-a15c-466a-be63-e299f35d6a7c,,v1.0,,,0,0
5f9df58d-74a2-490f-acdb-c28fe299a285,,v1.1,,,0,1
44619376-a9ed-4e27-a51b-ed9e09e0566a,,v1.2,,,0,2
7608047a-c80f-4103-9b12-da479665be1c,,v1.3,,,0,3
741b4342-de40-46bd-ac2e-13539c208372,,v1.4,,,0,4

uuid,suite,text,draw,pick,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
90cc1d0d-56b3-4b1d-b335-dc40c687285b,Response,The people of Florida.,0,0,,,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
1c208a2e-6f79-4290-8e6c-c334dcb10575,Response,"The primal, ball-slapping sex your parents are having right now.",0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
6dfff301-3f02-4ac6-8ccc-e401eaf38719,Response,The prunes I've been saving for you in my armpits.,0,0,,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
d7ceeaab-e83a-4d00-b395-dbdf1cd7d3f0,Response,The Quesadilla Explosion Salad™ from Chili’s.®,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
a0bbe80b-5a3d-44cf-8bfa-aaeb4265c8ca,Response,The shambling corpse of Larry King.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,,,
5745c670-6fc9-4cb9-a569-08796c055481,Response,The systematic destruction of an entire people and their way of life.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
9b1e119a-52ed-42e1-991b-f0c65532a559,Response,The thin veneer of situational causality that underlies porn.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,,,,
2c350322-2f51-4f46-9f83-e73b8e039bdb,Response,The total collapse of the global financial system.,0,0,,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
f745dd69-4266-4b24-8b3f-3faa3404a018,Response,The way white people is.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
e5558e15-037a-4098-b34b-dae27a556e29,Response,The worst pain imaginable. Times two!,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,,,,
5a3af2df-caaf-493d-bb5e-7ef0084757fd,Response,Three months in the hole.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,,,,
025cd5b2-a7d6-418e-87f8-c09be603288b,Response,Tiny nipples.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
6e6220d7-97ab-40f6-83c8-b4defc72ef93,Response,Tongue.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
013dbd05-9499-4fcd-be69-63073c61dc99,Response,Tripping balls.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
ce838055-ebe7-4e5f-8b09-d5fb3997f3d9,Response,"Unlimited soup, salad, and breadsticks.",0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
fee882b3-3cb6-438c-a71a-f1b59f5097b6,Response,Velcro™.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
2b4846d1-a290-4026-91c8-26d42ddbe822,Response,Vietnam flashbacks.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
9b46e515-918b-4a66-b796-63dcfeb3be57,Response,Vomiting mid-blowjob.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
752ff4da-0901-4a19-8883-8308906e3c39,Response,Walking in on Dad peeing into Mom's mouth.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
bd74bbc8-4bbf-412f-914d-d4ec5534794c,Response,"Warm, velvety muppet sex.",0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
bda9d836-8636-4c96-a1ee-3879b80691bf,Response,Weapons-grade plutonium.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,
05bbe3b0-4f82-4741-8e24-8c6fa191df75,Response,Wearing an octopus for a hat.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
48e52a0d-7ac8-485b-8f70-b17616ed0682,Response,Wearing sweatpants to showcase the penis.,0,0,,,,,741b4342-de40-46bd-ac2e-13539c208372
c3ac70f5-674a-4525-8d96-4a17355c3650,Response,Wet butt.,0,0,,,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
9c0372ca-e496-4e12-8b3c-1891907ba9a6,Response,Whining like a little bitch.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
03496a00-74b0-4c45-ac73-62bfc43dc86f,Response,Whipping a disobedient slave.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,,,,
4546b6ea-e142-448d-86b5-13773e138c3b,Response,White power.,0,0,,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
4a1e5a7c-c6ca-481d-adb6-d2e9ead4ed85,Response,Winning first place at the Tallahassee Pig Fucking Tournament.,0,0,,,,,741b4342-de40-46bd-ac2e-13539c208372
7c46e607-0527-4544-b68d-c2788eadefdb,Response,"Words, words, words.",0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,
eb3f8e71-e440-4b54-ac25-60c67e4656d5,Response,Yodeling into a pregnant woman’s vagina.,0,0,,,,,741b4342-de40-46bd-ac2e-13539c208372
4e95a056-c7cb-41cc-b4c8-2c861d688872,Response,"Your dad, who says “hi.”",0,0,,,,,741b4342-de40-46bd-ac2e-13539c208372
3c804974-f35f-4fca-ae1d-bfc214129ae4,Response,Zeus's sexual appetites.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,,,,
4a5034fd-ca03-443f-a01c-5b13eb46830e,Response,The police.,0,0,,,,,
